country,city,aqi,aqi_category,co,co_aqi_category,o3,ozone_aqi_category,no2,no2_aqi_category,pm25,pm2.5_aqi_category,lat,lon
Mozambique,Dondo,45,Good,1,Good,18,Good,0,Good,45,Good,-9.6942,14.4228
Mozambique,Dondo,45,Good,1,Good,18,Good,0,Good,45,Good,-19.6167,34.75
Brazil,Inhapim,45,Good,1,Good,7,Good,3,Good,45,Good,-19.5489,-42.12
Italy,Finale Ligure,45,Good,1,Good,30,Good,3,Good,45,Good,44.1714,8.3444
Germany,Mettmann,45,Good,1,Good,28,Good,3,Good,45,Good,51.25,6.9667
China,Jixi,45,Good,1,Good,40,Good,0,Good,45,Good,45.2937,130.965
United States of America,South Venice,45,Good,1,Good,14,Good,12,Good,45,Good,27.0444,-82.4155
Germany,Munich,45,Good,1,Good,25,Good,3,Good,45,Good,48.1375,11.575
United States of America,American Fork,45,Good,1,Good,45,Good,1,Good,41,Good,40.3783,-111.7953
United States of America,Bridgewater,45,Good,1,Good,38,Good,2,Good,45,Good,40.5934,-74.6076
Democratic Republic of the Congo,Butembo,45,Good,1,Good,16,Good,0,Good,45,Good,0.15,29.2833
Russian Federation,Yessentuki,45,Good,1,Good,39,Good,1,Good,45,Good,44.0333,42.85
United States of America,Bridgewater,45,Good,1,Good,38,Good,2,Good,45,Good,44.37,-64.52
United States of America,Palm Harbor,45,Good,1,Good,37,Good,7,Good,45,Good,28.0847,-82.7481
Italy,Falconara Marittima,45,Good,1,Good,45,Good,0,Good,32,Good,43.6333,13.4
Republic of Moldova,Dnestrovsc,45,Good,1,Good,40,Good,0,Good,45,Good,46.6167,29.9167
Germany,Ettlingen,45,Good,1,Good,34,Good,4,Good,45,Good,48.9333,8.4
United States of America,Greece,45,Good,1,Good,34,Good,5,Good,45,Good,43.246,-77.6988
India,Ankola,45,Good,1,Good,19,Good,1,Good,45,Good,14.6605,74.3047
Brazil,Palmares,45,Good,1,Good,11,Good,3,Good,45,Good,10.0466,-84.4373
Brazil,Palmares,45,Good,1,Good,11,Good,3,Good,45,Good,-8.6828,-35.5919
Russian Federation,Kotovo,45,Good,1,Good,45,Good,0,Good,19,Good,50.3,44.8167
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,39.9281,-75.3362
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,38.781,-77.1839
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,44.0538,-122.9811
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,39.93,-83.7959
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,39.7709,-89.654
Japan,Ube,45,Good,1,Good,45,Good,0,Good,32,Good,33.95,131.25
Germany,Langerwehe,45,Good,1,Good,24,Good,4,Good,45,Good,50.8167,6.3497
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,43.2907,-72.4809
United States of America,Springfield,45,Good,1,Good,45,Good,2,Good,31,Good,49.9292,-96.6939
United States of America,Centerville,45,Good,1,Good,45,Good,1,Good,42,Good,39.6339,-84.1449
United States of America,League City,45,Good,1,Good,22,Good,5,Good,45,Good,29.4874,-95.1087
Italy,Cassino,45,Good,1,Good,40,Good,2,Good,45,Good,41.5,13.8333
Italy,San Gennaro Vesuviano,45,Good,1,Good,45,Good,2,Good,16,Good,40.8667,14.5333
United Kingdom of Great Britain and Northern Ireland,Neath,45,Good,1,Good,21,Good,4,Good,45,Good,51.66,-3.81
United States of America,Garfield Heights,45,Good,1,Good,45,Good,3,Good,33,Good,41.4199,-81.6038
United States of America,Bridgewater,45,Good,1,Good,38,Good,2,Good,45,Good,41.9728,-70.9749
United States of America,Kennebunk,45,Good,1,Good,41,Good,3,Good,45,Good,43.3972,-70.5707
United States of America,South Salt Lake,45,Good,1,Good,18,Good,10,Good,45,Good,40.7057,-111.8986
United States of America,Centerville,45,Good,1,Good,45,Good,1,Good,42,Good,40.9284,-111.8848
United States of America,Cherryland,45,Good,1,Good,30,Good,10,Good,45,Good,37.6792,-122.1038
,Dinard,45,Good,1,Good,30,Good,3,Good,45,Good,48.6325,-2.0617
Japan,Yasu,45,Good,1,Good,45,Good,0,Good,24,Good,35.0667,136.0333
United States of America,Shelbyville,45,Good,1,Good,30,Good,8,Good,45,Good,38.2067,-85.2292
United States of America,Shelbyville,45,Good,1,Good,30,Good,8,Good,45,Good,39.5352,-85.7793
United States of America,Shelbyville,45,Good,1,Good,30,Good,8,Good,45,Good,35.4987,-86.4517
United States of America,Villa Rica,45,Good,1,Good,45,Good,4,Good,32,Good,33.7294,-84.9177
United States of America,Villa Rica,45,Good,1,Good,45,Good,4,Good,32,Good,2.5167,-76.85
United States of America,Irondequoit,45,Good,1,Good,34,Good,5,Good,45,Good,43.2096,-77.5705
India,Naregal,45,Good,1,Good,26,Good,2,Good,45,Good,15.5732,75.808
United States of America,Winchendon,45,Good,1,Good,43,Good,2,Good,45,Good,42.6667,-72.0487
Chile,Yumbel,45,Good,1,Good,16,Good,4,Good,45,Good,-37.1333,-72.5333
Japan,Mori,45,Good,1,Good,45,Good,0,Good,15,Good,45.85,10.9833
Japan,Mori,45,Good,1,Good,45,Good,0,Good,15,Good,42.105,140.5764
Japan,Mori,45,Good,1,Good,45,Good,0,Good,15,Good,34.8356,137.9271
Tunisia,Tunis,45,Good,1,Good,43,Good,2,Good,45,Good,36.8064,10.1817
Romania,Pucioasa,45,Good,1,Good,41,Good,0,Good,45,Good,45.0742,25.4342
United States of America,Andover,45,Good,1,Good,45,Good,3,Good,42,Good,37.6873,-97.1352
United States of America,Andover,45,Good,1,Good,45,Good,3,Good,42,Good,45.2571,-93.3265
United States of America,Andover,45,Good,1,Good,45,Good,3,Good,42,Good,42.6466,-71.1651
United States of America,Andover,45,Good,1,Good,45,Good,3,Good,42,Good,51.208,-1.48
Chile,Collipulli,45,Good,1,Good,9,Good,6,Good,45,Good,-37.95,-72.4333
Italy,Eboli,45,Good,1,Good,45,Good,1,Good,42,Good,40.6169,15.0564
Germany,Peine,45,Good,1,Good,45,Good,0,Good,32,Good,52.3203,10.2336
United States of America,Vienna,45,Good,1,Good,45,Good,3,Good,38,Good,39.324,-81.5383
Uganda,Yumbe,45,Good,1,Good,17,Good,0,Good,45,Good,3.465,31.245
Ukraine,Zuhres,45,Good,1,Good,45,Good,1,Good,37,Good,48.0181,38.2563
Russian Federation,Apsheronsk,45,Good,1,Good,45,Good,1,Good,31,Good,44.4667,39.7333
Russian Federation,Kursavka,45,Good,1,Good,45,Good,0,Good,29,Good,44.45,42.5
United States of America,Fairview Heights,45,Good,1,Good,32,Good,8,Good,45,Good,38.5974,-90.0053
Indonesia,Amuntai,45,Good,1,Good,15,Good,0,Good,45,Good,-2.4177,115.2494
,Kalamansig,45,Good,1,Good,25,Good,0,Good,45,Good,6.5667,124.05
Poland,Kolno,45,Good,1,Good,34,Good,0,Good,45,Good,53.4106,21.9339
Lithuania,Kaunas,45,Good,1,Good,33,Good,0,Good,45,Good,54.8972,23.8861
United States of America,Pataskala,45,Good,1,Good,32,Good,7,Good,45,Good,40.011,-82.7155
United States of America,Vienna,45,Good,1,Good,45,Good,3,Good,38,Good,38.8996,-77.2597
United States of America,Vienna,45,Good,1,Good,45,Good,3,Good,38,Good,48.2083,16.3725
Japan,Miki,45,Good,1,Good,35,Good,3,Good,45,Good,34.2682,134.1344
Japan,Miki,45,Good,1,Good,35,Good,3,Good,45,Good,34.7936,134.9931
Estonia,Viljandi,45,Good,1,Good,31,Good,0,Good,45,Good,58.3667,25.6
Japan,Moriyama,45,Good,1,Good,45,Good,0,Good,24,Good,35.0586,135.9942
Russian Federation,Samashki,45,Good,1,Good,45,Good,0,Good,36,Good,43.2906,45.3014
South Africa,Queenstown,45,Good,1,Good,11,Good,2,Good,45,Good,-42.0667,145.55
Canada,Belleville,45,Good,1,Good,19,Good,5,Good,45,Good,44.1667,-77.3833
Canada,Belleville,45,Good,1,Good,19,Good,5,Good,45,Good,40.795,-74.1617
United States of America,Broadview Heights,45,Good,1,Good,45,Good,3,Good,33,Good,41.3196,-81.6779
Italy,Bologna,45,Good,1,Good,32,Good,4,Good,45,Good,44.4939,11.3428
Russian Federation,Beloyarskiy,45,Good,1,Good,34,Good,0,Good,45,Good,63.7167,66.6667
Germany,Baunatal,45,Good,1,Good,28,Good,3,Good,45,Good,51.2589,9.4183
Italy,Rieti,45,Good,1,Good,45,Good,1,Good,27,Good,42.4044,12.8567
Germany,Blomberg,45,Good,1,Good,44,Good,0,Good,45,Good,51.9333,9.0833
Netherlands,Sint Anthonis,45,Good,1,Good,22,Good,7,Good,45,Good,51.6258,5.8811
Italy,Valmontone,45,Good,1,Good,45,Good,2,Good,22,Good,41.7833,12.9167
Japan,Nonoichi,45,Good,1,Good,45,Good,1,Good,34,Good,36.5194,136.6098
China,Keshan,45,Good,1,Good,38,Good,0,Good,45,Good,48.0263,125.8659
United States of America,Patterson,45,Good,1,Good,27,Good,7,Good,45,Good,41.4849,-73.5921
United States of America,Patterson,45,Good,1,Good,27,Good,7,Good,45,Good,37.4758,-121.1536
Germany,Treuchtlingen,45,Good,1,Good,25,Good,2,Good,45,Good,48.9553,10.9094
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,37.3012,-121.848
Japan,Yanai,45,Good,1,Good,45,Good,1,Good,42,Good,33.9667,132.1167
,Guaratuba,45,Good,1,Good,17,Good,3,Good,45,Good,-25.8828,-48.575
United States of America,Thornton,45,Good,1,Good,31,Good,5,Good,45,Good,53.7898,-1.8504
United States of America,Thornton,45,Good,1,Good,31,Good,5,Good,45,Good,39.9197,-104.9438
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,12.531,124.487
Italy,Rapallo,45,Good,1,Good,45,Good,2,Good,34,Good,44.35,9.2333
Canada,Belleville,45,Good,1,Good,19,Good,5,Good,45,Good,38.5164,-89.99
United States of America,South Euclid,45,Good,1,Good,45,Good,4,Good,34,Good,41.524,-81.5245
Japan,Rifu,45,Good,1,Good,45,Good,0,Good,24,Good,38.3303,140.9759
Russian Federation,Tver,45,Good,1,Good,28,Good,0,Good,45,Good,56.8578,35.9219
United States of America,North Versailles,45,Good,1,Good,37,Good,4,Good,45,Good,40.3785,-79.8084
United States of America,Gardner,45,Good,1,Good,45,Good,1,Good,25,Good,42.5845,-71.9868
United States of America,Gardner,45,Good,1,Good,45,Good,1,Good,25,Good,38.8122,-94.9275
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,40.2954,-74.7205
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,39.8674,-85.9904
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,38.9597,-95.2642
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,42.7002,-71.1626
United States of America,Madison,45,Good,1,Good,41,Good,10,Good,45,Good,40.7586,-74.4169
United States of America,Madison,45,Good,1,Good,41,Good,10,Good,45,Good,41.3398,-72.6278
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,-37.7833,175.2833
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,43.2567,-79.8692
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,9.4167,123.2333
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,10.0083,125.5889
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,13.6981,123.5186
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,13.8772,121.105
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,10.18,125.5683
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,10.7433,121.9411
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,15.7919,120.99
,San Jose,45,Good,1,Good,17,Good,0,Good,45,Good,12.3528,121.0676
Brazil,Bezerros,45,Good,1,Good,13,Good,3,Good,45,Good,-8.2333,-35.75
Poland,Kartuzy,45,Good,1,Good,37,Good,1,Good,45,Good,54.3333,18.2
Russian Federation,Staraya Kupavna,45,Good,1,Good,29,Good,4,Good,45,Good,55.8,38.1667
Indonesia,Sampit,45,Good,1,Good,17,Good,0,Good,45,Good,-2.5333,112.95
Ukraine,Kakhovka,45,Good,1,Good,40,Good,0,Good,45,Good,46.8,33.4667
Japan,Tonami,45,Good,1,Good,45,Good,0,Good,27,Good,36.6475,136.9622
South Africa,Queenstown,45,Good,1,Good,11,Good,2,Good,45,Good,-31.9,26.8833
Germany,Gardelegen,45,Good,1,Good,45,Good,0,Good,26,Good,52.5264,11.3925
Italy,Ginosa,45,Good,1,Good,45,Good,0,Good,30,Good,40.5,16.75
United States of America,Madison,45,Good,1,Good,41,Good,10,Good,45,Good,43.0822,-89.393
Spain,Tarifa,45,Good,1,Good,45,Good,0,Good,28,Good,36.014,-5.606
United States of America,Madison,45,Good,1,Good,41,Good,10,Good,45,Good,38.7581,-85.3973
United States of America,San Anselmo,45,Good,1,Good,22,Good,10,Good,45,Good,37.9821,-122.5699
Japan,Aioi,45,Good,1,Good,45,Good,1,Good,30,Good,34.8,134.4667
United States of America,Uniontown,45,Good,1,Good,45,Good,2,Good,31,Good,39.8993,-79.7246
United States of America,Framingham,45,Good,1,Good,30,Good,7,Good,45,Good,42.3085,-71.4368
United States of America,Solon,45,Good,1,Good,45,Good,3,Good,34,Good,41.3865,-81.44
Netherlands,Veldhoven,45,Good,1,Good,25,Good,7,Good,45,Good,51.42,5.405
Colombia,Natagaima,45,Good,1,Good,10,Good,1,Good,45,Good,3.5833,-75.0833
Ukraine,Nova Kakhovka,45,Good,1,Good,45,Good,0,Good,6,Good,46.755,33.375
Italy,Taggia,45,Good,1,Good,45,Good,1,Good,36,Good,43.8439,7.8509
Brazil,Colatina,45,Good,1,Good,14,Good,2,Good,45,Good,-19.5389,-40.6308
Japan,Satte,45,Good,1,Good,43,Good,3,Good,45,Good,36.0781,139.7259
United States of America,Sayville,45,Good,1,Good,30,Good,9,Good,45,Good,40.7478,-73.084
Mexico,Eagle Pass,45,Good,1,Good,21,Good,3,Good,45,Good,28.7125,-100.484
Italy,Capua,45,Good,1,Good,45,Good,2,Good,15,Good,41.1056,14.2139
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,32.2942,-64.7839
United States of America,Madison,45,Good,1,Good,41,Good,10,Good,45,Good,32.4738,-90.13
United States of America,Madison,45,Good,1,Good,41,Good,10,Good,45,Good,34.7114,-86.7626
Italy,Atessa,45,Good,1,Good,45,Good,1,Good,31,Good,42.0667,14.45
Turkey,Anamur,45,Good,1,Good,45,Good,0,Good,36,Good,36.0243,32.8026
Uganda,Kotido,45,Good,1,Good,19,Good,0,Good,45,Good,3.0061,34.1125
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,39.3939,-84.5653
Japan,Shiroishi,45,Good,1,Good,45,Good,0,Good,18,Good,33.1811,130.1434
Japan,Shiroishi,45,Good,1,Good,45,Good,0,Good,18,Good,38.0025,140.6197
Germany,Bergheim,45,Good,1,Good,24,Good,4,Good,45,Good,50.9667,6.65
France,Haguenau,45,Good,1,Good,33,Good,3,Good,45,Good,48.82,7.79
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,40.9334,-75.2844
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,-37.7333,142.0167
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,39.9432,-77.7327
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,40.2046,-74.6765
United States of America,Hamilton,45,Good,1,Good,31,Good,8,Good,45,Good,55.777,-4.039
France,Croix,45,Good,1,Good,38,Good,1,Good,45,Good,50.6781,3.1508
United States of America,Randolph,45,Good,1,Good,41,Good,1,Good,45,Good,40.8434,-74.5819
United States of America,Randolph,45,Good,1,Good,41,Good,1,Good,45,Good,42.1778,-71.0539
United States of America,Pembroke,45,Good,1,Good,35,Good,5,Good,45,Good,45.8167,-77.1
United States of America,Pembroke,45,Good,1,Good,35,Good,5,Good,45,Good,42.0655,-70.8014
United States of America,Pembroke,45,Good,1,Good,35,Good,5,Good,45,Good,35.9264,14.4808
Russian Federation,Bugulma,45,Good,1,Good,27,Good,0,Good,45,Good,54.5364,52.7975
Germany,Hennigsdorf,45,Good,1,Good,45,Good,0,Good,26,Good,52.6378,13.2036
Japan,Chigasaki,45,Good,1,Good,37,Good,4,Good,45,Good,35.3333,139.4
United States of America,Scituate,45,Good,1,Good,35,Good,5,Good,45,Good,41.7926,-71.6203
Turkey,Kaman,45,Good,1,Good,36,Good,0,Good,45,Good,39.3575,33.7239
Brazil,Rio Casca,45,Good,1,Good,12,Good,2,Good,45,Good,-20.2258,-42.6508
United States of America,New Bern,45,Good,1,Good,45,Good,3,Good,26,Good,35.0955,-77.0723
United States of America,Liberal,45,Good,1,Good,23,Good,2,Good,45,Good,37.0466,-100.9295
United States of America,Douglasville,45,Good,1,Good,45,Good,5,Good,40,Good,33.7384,-84.7054
Malta,Birkirkara,45,Good,1,Good,45,Good,0,Good,28,Good,35.8967,14.4625
Japan,Eniwa,45,Good,1,Good,28,Good,6,Good,45,Good,42.8826,141.5778
United States of America,Dayton,45,Good,1,Good,32,Good,7,Good,45,Good,39.7805,-84.2003
United States of America,Xenia,45,Good,1,Good,45,Good,1,Good,42,Good,39.6829,-83.9413
Germany,Wolmirstedt,45,Good,1,Good,45,Good,0,Good,30,Good,52.2519,11.6297
United States of America,Taylorsville,45,Good,1,Good,42,Good,2,Good,45,Good,40.6569,-111.9493
Japan,Fussa,45,Good,1,Good,34,Good,4,Good,45,Good,35.7333,139.3333
United States of America,Fairview Park,45,Good,1,Good,45,Good,4,Good,32,Good,41.4419,-81.853
Italy,Bisceglie,45,Good,1,Good,45,Good,1,Good,23,Good,41.2431,16.5053
Japan,Iizuka,45,Good,1,Good,45,Good,0,Good,38,Good,33.65,130.6833
Russian Federation,Anna,45,Good,1,Good,28,Good,2,Good,45,Good,33.3472,-96.5508
Germany,Erkelenz,45,Good,1,Good,35,Good,2,Good,45,Good,51.0833,6.3167
United States of America,Braintree,45,Good,1,Good,41,Good,1,Good,45,Good,42.2039,-71.0022
United States of America,Braintree,45,Good,1,Good,41,Good,1,Good,45,Good,51.878,0.55
Brazil,Brejo,45,Good,1,Good,9,Good,1,Good,45,Good,-3.6839,-42.75
Spain,Los Barrios,45,Good,1,Good,45,Good,0,Good,28,Good,36.1833,-5.4833
Thailand,Kut Chap,45,Good,1,Good,28,Good,0,Good,45,Good,17.4262,102.5646
Russian Federation,Bataysk,45,Good,1,Good,45,Good,2,Good,20,Good,47.1667,39.7333
United States of America,Ardmore,45,Good,1,Good,35,Good,2,Good,45,Good,34.1949,-97.1256
United States of America,Ardmore,45,Good,1,Good,35,Good,2,Good,45,Good,40.0033,-75.2947
France,Bondues,45,Good,1,Good,26,Good,5,Good,45,Good,50.7017,3.0933
United States of America,Sauk Rapids,45,Good,1,Good,29,Good,5,Good,45,Good,45.5981,-94.1538
Brazil,Bauru,45,Good,1,Good,11,Good,2,Good,45,Good,-22.315,-49.0608
United Republic of Tanzania,Bugarama,45,Good,1,Good,20,Good,0,Good,45,Good,-2.6972,29.0083
Philippines,Roxas,45,Good,1,Good,27,Good,0,Good,45,Good,12.5833,121.5
Philippines,Roxas,45,Good,1,Good,27,Good,0,Good,45,Good,17.1167,121.6167
Canada,Thompson,45,Good,1,Good,33,Good,0,Good,45,Good,41.9798,-71.8735
Canada,Thompson,45,Good,1,Good,33,Good,0,Good,45,Good,55.7433,-97.8553
Canada,Thompson,45,Good,1,Good,33,Good,0,Good,45,Good,41.6474,-74.6745
Netherlands,Hellendoorn,45,Good,1,Good,24,Good,5,Good,45,Good,52.3667,6.4667
United States of America,Dayton,45,Good,1,Good,32,Good,7,Good,45,Good,39.2592,-119.5653
Germany,Heiligenhaus,44,Good,1,Good,28,Good,3,Good,44,Good,51.3167,6.9667
Greece,Tripoli,44,Good,1,Good,44,Good,0,Good,30,Good,32.8872,13.1914
United States of America,Green Valley,44,Good,1,Good,14,Good,8,Good,44,Good,39.3414,-77.24
Brazil,Maragogipe,44,Good,1,Good,10,Good,3,Good,44,Good,-12.7778,-38.9189
Brazil,Ubajara,44,Good,1,Good,6,Good,2,Good,44,Good,-3.8544,-40.9211
Russian Federation,Borodino,44,Good,1,Good,28,Good,0,Good,44,Good,55.9056,94.8997
United States of America,Bethel Park,44,Good,1,Good,44,Good,4,Good,36,Good,40.3238,-80.0364
Netherlands,Zundert,44,Good,1,Good,30,Good,5,Good,44,Good,51.4667,4.6667
United States of America,University Place,44,Good,1,Good,32,Good,4,Good,44,Good,47.2147,-122.5461
Japan,Tateyama,44,Good,1,Good,44,Good,1,Good,43,Good,36.6636,137.3137
Japan,Tateyama,44,Good,1,Good,44,Good,1,Good,43,Good,34.9966,139.87
Brazil,Areado,44,Good,1,Good,22,Good,0,Good,44,Good,-21.3589,-46.1458
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,31.3624,-110.9336
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,-32.735,-71.2025
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,18.8167,-97.1667
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,31.1833,-111.0
Turkey,Ankara,44,Good,1,Good,44,Good,0,Good,36,Good,39.93,32.85
Russian Federation,Zarinsk,44,Good,1,Good,44,Good,0,Good,33,Good,53.7089,84.9672
Philippines,Pagadian,44,Good,1,Good,18,Good,1,Good,44,Good,7.8272,123.4364
Germany,Rhede,44,Good,1,Good,39,Good,1,Good,44,Good,51.8333,6.7006
Germany,Bedburg,44,Good,1,Good,24,Good,4,Good,44,Good,51.0,6.5625
Germany,Erlangen,44,Good,1,Good,35,Good,2,Good,44,Good,49.5833,11.0167
United States of America,Avon,44,Good,1,Good,30,Good,8,Good,44,Good,41.7907,-72.8538
Japan,Kuji,44,Good,1,Good,44,Good,0,Good,35,Good,40.1905,141.7757
Italy,Leonforte,44,Good,1,Good,42,Good,0,Good,44,Good,37.6417,14.3958
Italy,Monreale,44,Good,1,Good,29,Good,3,Good,44,Good,38.0817,13.2889
United States of America,Hanson,44,Good,1,Good,42,Good,1,Good,44,Good,42.0558,-70.8723
,Matsuura,44,Good,1,Good,44,Good,0,Good,34,Good,33.3333,129.7167
United States of America,Hooksett,44,Good,1,Good,44,Good,1,Good,25,Good,43.0709,-71.4365
United States of America,Kiryas Joel,44,Good,1,Good,44,Good,2,Good,44,Good,41.3411,-74.1667
Japan,Yonago,44,Good,1,Good,44,Good,0,Good,34,Good,35.4333,133.3333
United States of America,Corvallis,44,Good,1,Good,15,Good,8,Good,44,Good,44.5698,-123.2779
Italy,Grosseto,44,Good,1,Good,44,Good,1,Good,33,Good,42.7667,11.1
,Crotone,44,Good,1,Good,44,Good,0,Good,44,Good,39.0833,17.1167
United States of America,Ladson,44,Good,1,Good,37,Good,4,Good,44,Good,33.0093,-80.1078
Turkey,Kurtalan,44,Good,1,Good,44,Good,0,Good,27,Good,37.9261,41.7003
Republic of Moldova,Orhei,44,Good,1,Good,36,Good,0,Good,44,Good,47.3833,28.8167
Italy,Melegnano,44,Good,1,Good,33,Good,3,Good,44,Good,45.3588,9.3238
Madagascar,Soavinandriana,44,Good,1,Good,21,Good,0,Good,44,Good,-19.1667,46.7333
Ukraine,Kivsharivka,44,Good,1,Good,39,Good,0,Good,44,Good,49.6303,37.6908
Ecuador,Zaruma,44,Good,1,Good,6,Good,3,Good,44,Good,-3.6833,-79.6
United States of America,Lynn,44,Good,1,Good,39,Good,1,Good,44,Good,42.4781,-70.9664
Japan,Kanie,44,Good,1,Good,44,Good,1,Good,16,Good,35.1322,136.7868
Brazil,Lavras,44,Good,1,Good,10,Good,2,Good,44,Good,-21.245,-45.0
Belgium,Oosterzele,44,Good,1,Good,27,Good,5,Good,44,Good,50.95,3.8
France,Mende,44,Good,1,Good,39,Good,0,Good,44,Good,44.5183,3.5006
United States of America,Maynard,44,Good,1,Good,40,Good,1,Good,44,Good,42.4264,-71.4561
United States of America,South Jordan,44,Good,1,Good,44,Good,1,Good,43,Good,40.557,-111.9784
Canada,Cranbrook,44,Good,1,Good,30,Good,1,Good,44,Good,49.5097,-115.7667
Japan,Masuda,44,Good,1,Good,44,Good,0,Good,32,Good,34.6667,131.85
Belgium,Denderleeuw,44,Good,1,Good,27,Good,4,Good,44,Good,50.8833,4.0833
Peru,Cajamarca,44,Good,1,Good,3,Good,2,Good,44,Good,4.4167,-75.5
Peru,Cajamarca,44,Good,1,Good,3,Good,2,Good,44,Good,-7.1667,-78.5167
Brazil,Formiga,44,Good,1,Good,6,Good,3,Good,44,Good,-20.4639,-45.4258
Denmark,Slagelse,44,Good,1,Good,44,Good,0,Good,15,Good,55.4049,11.3531
Netherlands,Vaals,44,Good,1,Good,24,Good,4,Good,44,Good,50.7667,6.0167
Germany,Sarstedt,44,Good,1,Good,44,Good,0,Good,33,Good,52.2394,9.8606
Philippines,Bayugan,44,Good,1,Good,18,Good,0,Good,44,Good,8.71,125.75
Italy,Palombara Sabina,44,Good,1,Good,44,Good,3,Good,37,Good,42.0667,12.7667
Germany,Neubrandenburg,44,Good,1,Good,44,Good,0,Good,23,Good,53.5569,13.2611
Belgium,Ternat,44,Good,1,Good,27,Good,4,Good,44,Good,50.8667,4.1833
